date,股票代码,open,close,high,low,volume,amount,amplitude_pct,chg_pct,chg_amt,turnover_pct,ma5,ma20,ema12,ema26,diff,dea,macd,rsi14,bb_upper,bb_mid,bb_lower,bb_width
2020-04-10,002837,8.77,8.43,8.88,8.21,35182,135967314.0,7.55,-5.07,-0.45,2.31,8.629999999999999,9.014,8.749793610705025,8.881268604140047,-0.1315,-0.0276,-0.2078,45.89,10.328,9.014,7.7,0.2915
2020-04-13,002837,8.37,8.21,8.43,8.02,23310,87501733.0,4.86,-2.61,-0.22,1.53,8.59,8.902,8.666748439827328,8.831545003833376,-0.1648,-0.055,-0.2195,44.05,10.0824,8.902,7.7216,0.2652
2020-04-14,002837,8.33,8.57,8.61,8.24,26418,101954236.0,4.51,4.38,0.36,1.74,8.554,8.8325,8.651864064469278,8.81217129984572,-0.1603,-0.0761,-0.1684,47.74,9.9152,8.8325,7.7498,0.2452
2020-04-15,002837,8.79,8.48,9.06,8.45,47385,187526537.0,7.12,-1.05,-0.09,3.11,8.514,8.755500000000001,8.625423439166312,8.787566018375665,-0.1621,-0.0933,-0.1377,46.91,9.6996,8.7555,7.8114,0.2157
2020-04-16,002837,8.27,8.39,8.54,8.21,30493,116212768.0,3.89,-1.06,-0.09,2.0,8.416,8.699000000000002,8.58920444852534,8.758116683681171,-0.1689,-0.1084,-0.121,46.04,9.5869,8.699,7.8111,0.2041
2020-04-17,002837,8.45,9.28,9.28,8.35,79768,325704832.0,11.08,10.61,0.89,5.24,8.586,8.6845,8.695480687213749,8.796774707112196,-0.1013,-0.107,0.0114,54.9,9.5232,8.6845,7.8458,0.1931
2020-04-20,002837,9.58,10.21,10.26,9.06,97938,424737088.0,12.93,10.02,0.93,6.43,8.986,8.7295,8.928483658411634,8.901458062140922,0.027,-0.0802,0.2144,61.94,9.7699,8.7295,7.6891,0.2384
2020-04-21,002837,9.85,9.59,10.32,9.52,84765,376050240.0,7.84,-6.07,-0.62,5.57,9.190000000000001,8.776,9.030255403271383,8.952461168649002,0.0778,-0.0486,0.2528,55.7,9.8809,8.776,7.6711,0.2518
2020-04-22,002837,9.37,9.5,9.59,9.2,43657,185377345.0,4.07,-0.94,-0.09,2.87,9.394,8.8145,9.102523802768093,8.993019600600928,0.1095,-0.017,0.253,54.84,9.9631,8.8145,7.6659,0.2606
2020-04-23,002837,9.52,9.15,9.52,9.14,37503,157376527.0,4.0,-3.68,-0.35,2.46,9.546000000000001,8.7895,9.109827833111463,9.004647778334192,0.1052,0.0075,0.1954,51.49,9.8848,8.7895,7.6942,0.2492
2020-04-24,002837,9.05,8.99,9.34,8.95,24599,101665996.0,4.26,-1.75,-0.16,1.62,9.488,8.778,9.091392781863545,9.003562757716844,0.0878,0.0235,0.1286,49.99,9.8598,8.778,7.6962,0.2465
2020-04-27,002837,9.0,9.24,9.33,8.8,26179,107636748.0,5.9,2.78,0.25,1.72,9.294,8.8,9.114255430807615,9.021076627515598,0.0932,0.0375,0.1114,52.33,9.9004,8.8,7.6996,0.2501
2020-04-28,002837,9.44,9.38,9.62,9.08,48962,209730054.0,5.84,1.52,0.14,3.22,9.251999999999999,8.875499999999999,9.155139210683368,9.047663543995924,0.1075,0.0515,0.112,53.64,9.9159,8.8755,7.8351,0.2344
2020-04-29,002837,9.25,8.98,9.38,8.95,30705,126997060.0,4.58,-4.26,-0.4,2.02,9.148000000000001,8.9045,9.12819471673208,9.042651429625856,0.0855,0.0583,0.0545,49.47,9.9223,8.9045,7.8867,0.2286
2020-04-30,002837,9.0,9.43,9.62,9.0,48729,208185699.0,6.9,5.01,0.45,3.2,9.203999999999999,8.966,9.1746262987733,9.071343916320238,0.1033,0.0673,0.072,53.82,9.9543,8.966,7.9777,0.2205
2020-05-06,002837,9.48,9.71,9.83,9.32,36888,161557324.0,5.41,2.97,0.28,2.42,9.348000000000003,9.013000000000002,9.256991483577409,9.11865177437059,0.1383,0.0815,0.1137,56.34,10.0479,9.013,7.9781,0.2296
2020-05-07,002837,9.79,9.46,10.26,9.45,49993,221604753.0,8.34,-2.57,-0.25,3.28,9.392000000000001,9.065500000000002,9.288223563027039,9.143936828120918,0.1443,0.0941,0.1005,53.53,10.079,9.0655,8.052,0.2236
2020-05-08,002837,9.6,10.2,10.43,9.42,63727,288512416.0,10.68,7.82,0.74,4.19,9.556000000000001,9.138,9.428496861022879,9.22216372974159,0.2063,0.1165,0.1797,59.9,10.2532,9.138,8.0228,0.2441
2020-05-11,002837,10.15,9.79,10.39,9.74,51324,231256824.0,6.37,-4.02,-0.41,3.37,9.718,9.1935,9.48411272855782,9.264225675686657,0.2199,0.1372,0.1654,55.37,10.3224,9.1935,8.0646,0.2456
2020-05-12,002837,9.76,9.97,9.97,9.51,27942,123242968.0,4.7,1.84,0.18,1.84,9.825999999999999,9.248000000000001,9.558864616472002,9.316505255265422,0.2424,0.1582,0.1683,56.91,10.4157,9.248,8.0803,0.2525
2020-05-13,002837,9.77,9.75,9.87,9.62,25632,112762421.0,2.51,-2.21,-0.22,1.68,9.834,9.314,9.588270060091695,9.348615977097612,0.2397,0.1745,0.1303,54.44,10.4377,9.314,8.1903,0.2413
2020-05-14,002837,9.72,9.73,9.84,9.62,19719,86701460.0,2.26,-0.21,-0.02,1.3,9.888,9.39,9.610074666231434,9.376866645460753,0.2332,0.1862,0.0939,54.21,10.4051,9.39,8.3749,0.2162
2020-05-15,002837,9.73,9.58,9.8,9.5,22874,99608356.0,3.08,-1.54,-0.15,1.5,9.764,9.4405,9.60544779450352,9.391913560611808,0.2135,0.1917,0.0437,52.41,10.3855,9.4405,8.4955,0.2002
2020-05-18,002837,9.5,8.77,9.54,8.66,57785,235148155.0,9.19,-8.46,-0.81,3.75,9.559999999999999,9.455,9.4769173645799,9.345845889455378,0.1311,0.1796,-0.097,43.96,10.348,9.455,8.562,0.1889
2020-05-19,002837,8.77,8.81,9.0,8.67,30343,121713318.0,3.76,0.46,0.04,1.97,9.328,9.476,9.37431469310607,9.306153601347571,0.0682,0.1573,-0.1783,44.43,10.2835,9.476,8.6685,0.1704
2020-05-20,002837,8.8,8.61,8.92,8.49,22966,90907835.0,4.88,-2.27,-0.2,1.49,9.1,9.442499999999999,9.256727817243597,9.254586667914419,0.0021,0.1263,-0.2482,42.49,10.3313,9.4425,8.5537,0.1883
2020-05-21,002837,8.68,8.37,8.68,8.35,23445,90532903.0,3.83,-2.79,-0.24,1.52,8.828,9.3505,9.120308153052274,9.189061729550387,-0.0688,0.0873,-0.312,40.21,10.2823,9.3505,8.4187,0.1993
2020-05-22,002837,8.35,8.3,8.56,8.09,22489,85108522.0,5.62,-0.84,-0.07,1.46,8.572,9.286,8.99410689873654,9.123205305139248,-0.1291,0.044,-0.3462,39.54,10.316,9.286,8.256,0.2218
2020-05-25,002837,8.19,8.17,8.22,8.03,13268,49263870.0,2.29,-1.57,-0.13,0.86,8.452000000000002,9.2195,8.867321222007842,9.052597504758563,-0.1853,-0.0019,-0.3668,38.28,10.3523,9.2195,8.0867,0.2457
2020-05-26,002837,8.31,8.66,8.66,8.24,26983,104881713.0,5.14,6.0,0.49,1.75,8.422,9.195,8.83542564939125,9.023516208109779,-0.1881,-0.0391,-0.298,45.38,10.3536,9.195,8.0364,0.252
2020-05-27,002837,8.56,8.61,8.66,8.43,15605,60670803.0,2.66,-0.58,-0.05,1.01,8.422,9.176,8.800744780254135,8.992885377879425,-0.1921,-0.0697,-0.2448,44.81,10.3596,9.176,7.9924,0.258
2020-05-28,002837,8.61,8.42,8.65,8.24,17158,65893558.0,4.76,-2.21,-0.19,1.11,8.431999999999999,9.135,8.742168660215038,8.95044942396243,-0.2083,-0.0974,-0.2217,42.63,10.3629,9.135,7.9071,0.2688
2020-05-29,002837,8.3,8.48,8.58,8.3,27612,70648918.0,3.33,0.71,0.06,1.2,8.468,9.09,8.701835020181955,8.91560131848373,-0.2138,-0.1207,-0.1861,43.57,10.3444,9.09,7.8356,0.276
2020-06-01,002837,8.48,9.0,9.0,8.48,47085,125211235.0,6.13,6.13,0.52,2.04,8.634,9.091000000000001,8.747706555538578,8.921853072670121,-0.1741,-0.1314,-0.0855,51.01,10.345,9.091,7.837,0.2759
2020-06-02,002837,8.97,9.35,9.79,8.85,52395,146767869.0,10.44,3.89,0.35,2.27,8.772,9.087,8.84036708545572,8.953567659879742,-0.1132,-0.1277,0.0291,55.28,10.3372,9.087,7.8368,0.2752
2020-06-03,002837,9.36,9.29,9.49,9.19,38315,107333482.0,3.21,-0.64,-0.06,1.66,8.908,9.065999999999999,8.909541380000993,8.978488573962723,-0.0689,-0.116,0.0941,54.4,10.2874,9.066,7.8446,0.2694
2020-06-04,002837,9.27,8.81,9.36,8.78,43556,116984419.0,6.24,-5.17,-0.48,1.89,8.986,9.0335,8.894227321539303,8.966007938854373,-0.0718,-0.1071,0.0707,47.87,10.2458,9.0335,7.8212,0.2684
2020-06-05,002837,8.72,8.78,8.92,8.52,26692,70689017.0,4.54,-0.34,-0.03,1.16,9.046000000000001,8.9625,8.876653887456333,8.952229573013307,-0.0756,-0.1008,0.0505,47.48,10.0535,8.9625,7.8715,0.2435
2020-06-08,002837,8.8,9.15,9.51,8.8,46145,128272896.0,8.09,4.21,0.37,1.95,9.076,8.9305,8.918707135539973,8.96687923427158,-0.0482,-0.0903,0.0843,52.54,9.9582,8.9305,7.9028,0.2302
2020-06-09,002837,9.15,9.06,9.25,8.95,32299,88009838.0,3.28,-0.98,-0.09,1.37,9.018,8.885000000000002,8.940444499303055,8.973777068769982,-0.0333,-0.0789,0.0911,51.25,9.7989,8.885,7.9711,0.2057
2020-06-10,002837,9.06,8.93,9.12,8.8,23273,62331739.0,3.53,-1.43,-0.13,0.99,8.946000000000002,8.844,8.938837653256432,8.970534322935167,-0.0317,-0.0695,0.0755,49.36,9.6681,8.844,8.0199,0.1864
2020-06-11,002837,8.87,8.93,9.04,8.84,22191,59707682.0,2.24,0.0,0.0,0.94,8.97,8.803999999999998,8.937478014293903,8.967531780495525,-0.0301,-0.0616,0.0631,49.36,9.5232,8.804,8.0848,0.1634
2020-06-12,002837,8.63,8.93,9.02,8.44,20809,55338339.0,6.49,0.0,0.0,0.88,9.0,8.7715,8.93632755055638,8.964751648606967,-0.0284,-0.055,0.0531,49.36,9.4006,8.7715,8.1424,0.1434
2020-06-15,002837,8.95,8.85,9.2,8.83,31715,85681743.0,4.14,-0.9,-0.08,1.34,8.940000000000001,8.7755,8.92304638893232,8.956251526487932,-0.0332,-0.0506,0.0348,48.0,9.4056,8.7755,8.1454,0.1436
2020-06-16,002837,8.97,9.2,9.43,8.91,59403,164252921.0,5.88,3.95,0.35,2.52,8.968,8.794999999999998,8.965654636788885,8.974306968970309,-0.0087,-0.0422,0.0671,53.97,9.4517,8.795,8.1383,0.1493
2020-06-17,002837,9.32,9.3,9.33,9.08,34563,95585829.0,2.72,1.09,0.1,1.46,9.041999999999998,8.8295,9.01709238497521,8.998432378676211,0.0187,-0.03,0.0974,55.54,9.5155,8.8295,8.1435,0.1554
2020-06-18,002837,9.29,9.92,10.13,9.18,95958,279113472.0,10.22,6.67,0.62,4.06,9.239999999999998,8.907,9.156001248825177,9.066696646922418,0.0893,-0.0062,0.1909,63.8,9.7084,8.907,8.1056,0.1799
2020-06-19,002837,9.87,10.02,10.33,9.82,82353,248364817.0,5.14,1.01,0.1,3.49,9.458,8.992999999999999,9.288924133621304,9.137311710113352,0.1516,0.0254,0.2525,64.93,9.88,8.993,8.106,0.1973
2020-06-22,002837,10.08,9.92,10.12,9.81,49934,148235488.0,3.09,-1.0,-0.1,2.11,9.672,9.0805,9.386012728448796,9.195288620475326,0.1907,0.0585,0.2645,62.81,9.9707,9.0805,8.1903,0.1961
2020-06-23,002837,9.88,10.0,10.23,9.6,45537,135211031.0,6.35,0.81,0.08,1.93,9.831999999999999,9.1475,9.480472308687443,9.254896870810487,0.2256,0.0919,0.2674,63.83,10.1005,9.1475,8.1945,0.2084
2020-06-24,002837,10.0,9.84,10.19,9.83,26120,77434054.0,3.6,-1.6,-0.16,1.11,9.940000000000001,9.209,9.535784261197067,9.298237843343044,0.2375,0.121,0.2331,60.29,10.174,9.209,8.244,0.2096
2020-06-29,002837,9.77,9.56,9.95,9.49,34019,98615148.0,4.67,-2.85,-0.28,1.44,9.868,9.266,9.539509759474441,9.31762763272504,0.2219,0.1412,0.1614,54.58,10.1707,9.266,8.3613,0.1953
2020-06-30,002837,9.69,9.89,10.01,9.69,44925,132789356.0,3.35,3.45,0.33,1.9,9.842,9.3365,9.593431334939913,9.36002558585652,0.2334,0.1596,0.1476,59.45,10.2042,9.3365,8.4688,0.1859
2020-07-01,002837,10.05,9.57,10.09,9.49,47598,138020434.0,6.07,-3.24,-0.32,2.02,9.772000000000002,9.364999999999998,9.589826514179927,9.375579246163444,0.2142,0.1706,0.0874,53.46,10.224,9.365,8.506,0.1834
2020-07-02,002837,9.53,9.47,9.76,9.28,69343,197496336.0,5.02,-1.04,-0.1,2.94,9.666,9.370999999999999,9.571391665844555,9.382573376077262,0.1888,0.1742,0.0292,51.71,10.2312,9.371,8.5108,0.1836
2020-07-03,002837,9.49,9.51,9.61,9.25,56534,159508658.0,3.8,0.42,0.04,2.39,9.6,9.382000000000001,9.56194679417616,9.392012385256725,0.1699,0.1734,-0.0068,52.38,10.2434,9.382,8.5206,0.1836
2020-07-06,002837,9.42,9.68,9.76,9.42,106384,307659200.0,3.58,1.79,0.17,4.51,9.623999999999999,9.4255,9.580108825841366,9.413344801163635,0.1668,0.172,-0.0105,55.24,10.2542,9.4255,8.5968,0.1758
2020-07-07,002837,9.68,10.56,10.69,9.68,146336,447719328.0,10.43,9.09,0.88,6.2,9.758,9.5145,9.730861314173463,9.498282223299663,0.2326,0.1841,0.0969,66.45,10.425,9.5145,8.604,0.1914
2020-07-08,002837,10.58,10.92,11.11,10.27,120776,383009696.0,7.95,3.41,0.36,5.11,10.028,9.603,9.913805727377545,9.603594651203393,0.3102,0.2094,0.2017,69.78,10.6829,9.603,8.5231,0.2249
2020-07-09,002837,10.93,10.96,11.11,10.65,104214,338533952.0,4.21,0.37,0.04,4.41,10.326,9.697999999999999,10.074758692396385,9.704069121484624,0.3707,0.2416,0.2581,70.13,10.8978,9.698,8.4982,0.2474
2020-07-10,002837,10.86,11.42,11.52,10.68,123534,411720448.0,7.66,4.2,0.46,5.23,10.708000000000002,9.822500000000002,10.281718893566172,9.831175112485763,0.4505,0.2834,0.3343,73.93,11.1836,9.8225,8.4614,0.2771
2020-07-13,002837,11.45,11.67,11.99,11.29,124302,428646672.0,6.13,2.19,0.25,5.26,11.106,9.9595,10.4953006022483,9.967384363412744,0.5279,0.3323,0.3912,75.73,11.4764,9.9595,8.4426,0.3046
2020-07-14,002837,11.42,10.71,11.42,10.61,145351,472731136.0,6.94,-8.23,-0.96,6.16,11.136,10.0485,10.528331278825485,10.022392929085875,0.5059,0.367,0.2778,58.88,11.5215,10.0485,8.5755,0.2932
2020-07-15,002837,10.71,10.26,10.82,10.25,80332,249755038.0,5.32,-4.2,-0.45,3.4,11.004,10.119,10.487049543621564,10.039993452857292,0.4471,0.383,0.128,52.94,11.4871,10.119,8.7509,0.2704
2020-07-16,002837,10.23,10.3,10.53,9.99,73924,228126774.0,5.26,0.39,0.04,3.13,10.872,10.174000000000001,10.458272690756708,10.059253197090085,0.399,0.3862,0.0256,53.39,11.4768,10.174,8.8712,0.2561
2020-07-17,002837,10.39,10.01,10.52,9.86,58668,178084693.0,6.41,-2.82,-0.29,2.48,10.59,10.2095,10.389307661409521,10.055604812120448,0.3337,0.3757,-0.0841,49.67,11.4524,10.2095,8.9666,0.2435
2020-07-20,002837,10.02,9.69,10.12,9.14,122089,344410000.0,9.79,-3.2,-0.32,5.17,10.193999999999999,10.197999999999999,10.28172186734652,10.0285229741856,0.2532,0.3512,-0.196,45.88,11.4555,10.198,8.9405,0.2466
2020-07-21,002837,9.63,9.44,9.63,9.34,59198,168007113.0,2.99,-2.58,-0.25,2.51,9.940000000000001,10.169,10.152226195447053,9.984928679801481,0.1673,0.3144,-0.2943,43.11,11.4677,10.169,8.8703,0.2554
2020-07-22,002837,9.32,9.41,9.58,9.26,66874,189824336.0,3.39,-0.32,-0.03,2.83,9.77,10.1435,10.038037549993659,9.942341370186556,0.0957,0.2707,-0.35,42.78,11.4802,10.1435,8.8068,0.2636
2020-07-23,002837,9.39,8.77,9.39,8.72,126528,339749936.0,7.12,-6.8,-0.64,5.36,9.464,10.081999999999999,9.842954849994634,9.855501268691254,-0.0125,0.214,-0.4532,36.32,11.5465,10.082,8.6175,0.2905
2020-07-24,002837,8.72,8.47,8.92,8.47,84563,221131224.0,5.13,-3.42,-0.3,3.58,9.156,10.0135,9.631731026918537,9.752871545084494,-0.1211,0.147,-0.5363,33.75,11.6365,10.0135,8.3905,0.3242
2020-07-27,002837,8.44,8.78,8.78,8.24,50943,131280982.0,6.38,3.66,0.31,2.16,8.974,9.9745,9.500695484315685,9.680806986189346,-0.1801,0.0816,-0.5234,38.59,11.6749,9.9745,8.2741,0.3409
2020-07-28,002837,8.97,8.75,9.14,8.62,67514,179819102.0,5.92,-0.34,-0.03,2.86,8.836,9.9175,9.385203871344041,9.611858320545691,-0.2267,0.0199,-0.4932,38.3,11.6998,9.9175,8.1352,0.3594
2020-07-29,002837,8.76,8.89,8.93,8.62,60357,160777399.0,3.54,1.6,0.14,2.56,8.732000000000001,9.883500000000002,9.309018660368034,9.558387333838603,-0.2494,-0.0339,-0.4309,40.55,11.7163,9.8835,8.0507,0.3709
2020-07-30,002837,8.89,8.79,9.06,8.78,55099,147884011.0,3.15,-1.12,-0.1,2.33,8.736,9.8495,9.229169635696028,9.501469753554263,-0.2723,-0.0816,-0.3814,39.44,11.7361,9.8495,7.9629,0.3831
2020-07-31,002837,8.79,8.89,8.96,8.72,48836,130373899.0,2.73,1.14,0.1,2.07,8.82,9.818499999999998,9.176989691742794,9.456175697735429,-0.2792,-0.1211,-0.3161,41.18,11.7464,9.8185,7.8906,0.3927
2020-08-03,002837,9.04,9.67,9.72,9.04,115469,327924896.0,7.65,8.77,0.78,4.89,8.998,9.818000000000001,9.25283743147467,9.472014534940211,-0.2192,-0.1407,-0.1569,52.58,11.746,9.818,7.89,0.3927
2020-08-04,002837,9.88,9.57,9.88,9.39,105207,303103168.0,5.07,-1.03,-0.1,4.46,9.162,9.7685,9.30163167278626,9.479272717537233,-0.1776,-0.1481,-0.0591,51.21,11.6684,9.7685,7.8686,0.389
2020-08-05,002837,9.63,9.56,9.63,9.42,54785,156771143.0,2.19,-0.1,-0.01,2.32,9.296,9.7005,9.341380646203758,9.485252516238178,-0.1439,-0.1473,0.0068,51.07,11.5266,9.7005,7.8744,0.3765
2020-08-06,002837,9.56,9.25,9.59,9.06,94906,264503766.0,5.54,-3.24,-0.31,4.02,9.388,9.615,9.327322085249333,9.467826403924239,-0.1405,-0.1459,0.0108,46.7,11.3553,9.615,7.8747,0.362
2020-08-07,002837,9.15,8.88,9.21,8.69,72721,194950956.0,5.62,-4.0,-0.37,3.08,9.386,9.488,9.258503302903282,9.424283707337258,-0.1658,-0.1499,-0.0318,42.08,11.0438,9.488,7.9322,0.328
2020-08-10,002837,8.86,8.93,9.05,8.77,45081,120929304.0,3.15,0.56,0.05,1.91,9.238000000000001,9.351,9.207964333225855,9.38767009938635,-0.1797,-0.1558,-0.0477,42.9,10.5575,9.351,8.1445,0.258
2020-08-11,002837,8.9,8.65,8.99,8.64,45080,119761485.0,3.92,-3.14,-0.28,1.91,9.054,9.248000000000001,9.122123666575723,9.333027869802176,-0.2109,-0.1669,-0.0881,39.52,10.3167,9.248,8.1793,0.2311
2020-08-12,002837,8.65,8.48,8.65,8.28,45454,115499462.0,4.28,-1.97,-0.17,1.92,8.838000000000001,9.159,9.023335410179458,9.2698406201872,-0.2465,-0.1828,-0.1274,37.58,10.1707,9.159,8.1473,0.2209
2020-08-13,002837,8.47,8.67,8.88,8.47,45574,119231872.0,4.83,2.24,0.19,1.93,8.722,9.0775,8.968976116305695,9.225407981654813,-0.2564,-0.1975,-0.1178,41.06,9.9631,9.0775,8.1919,0.1951
2020-08-14,002837,8.62,8.72,8.79,8.55,31253,81703500.0,2.77,0.58,0.05,1.32,8.690000000000001,9.013000000000002,8.930672098412511,9.187970353384086,-0.2573,-0.2095,-0.0956,41.98,9.8,9.013,8.226,0.1746
2020-08-17,002837,8.74,9.14,9.27,8.72,103764,284060736.0,6.31,4.82,0.42,4.39,8.732000000000001,8.9855,8.962876390964432,9.184416993874153,-0.2215,-0.2119,-0.0193,49.13,9.7121,8.9855,8.2589,0.1617
2020-08-18,002837,9.11,8.97,9.14,8.88,66640,179994244.0,2.84,-1.86,-0.17,2.82,8.796000000000001,8.962,8.963972330816057,9.16853425358718,-0.2046,-0.2104,0.0117,46.63,9.658,8.962,8.266,0.1553
2020-08-19,002837,9.0,8.69,9.02,8.65,41027,108635191.0,4.12,-3.12,-0.28,1.74,8.838,8.925999999999998,8.92182274145974,9.133087271839981,-0.2113,-0.2106,-0.0013,42.76,9.5997,8.926,8.2523,0.151
2020-08-20,002837,8.6,8.67,8.75,8.55,21309,55738887.0,2.3,-0.23,-0.02,0.9,8.838,8.921000000000001,8.883080781235165,9.098784510962945,-0.2157,-0.2116,-0.0082,42.48,9.6007,8.921,8.2413,0.1524
2020-08-21,002837,8.69,8.52,8.79,8.5,42772,111264813.0,3.34,-1.73,-0.15,1.81,8.797999999999998,8.9235,8.827222199506679,9.055911584224948,-0.2287,-0.215,-0.0273,40.41,9.5969,8.9235,8.2501,0.1509
2020-08-24,002837,8.56,8.52,8.56,8.37,43095,110078717.0,2.23,0.0,0.0,1.82,8.674,8.9105,8.77995724573642,9.016214429837914,-0.2363,-0.2193,-0.034,40.41,9.6042,8.9105,8.2168,0.1557
2020-08-25,002837,8.52,8.52,8.63,8.44,38045,97965161.0,2.23,0.0,0.0,1.61,8.584,8.899000000000001,8.739963823315431,8.979457805405476,-0.2395,-0.2233,-0.0324,40.41,9.6104,8.899,8.1876,0.1599
2020-08-26,002837,8.45,8.32,8.54,8.27,33808,85523540.0,3.17,-2.35,-0.2,1.43,8.51,8.8705,8.675354004343827,8.930609079079144,-0.2553,-0.2297,-0.0511,37.38,9.6254,8.8705,8.1156,0.1702
2020-08-27,002837,8.3,8.3,8.37,8.14,39920,99499833.0,2.76,-0.24,-0.02,1.69,8.436,8.846,8.617607234444778,8.883897295443653,-0.2663,-0.237,-0.0585,37.08,9.6405,8.846,8.0515,0.1796
2020-08-28,002837,8.3,8.39,8.43,8.27,29861,75390459.0,1.93,1.08,0.09,1.26,8.41,8.821000000000002,8.582590736837888,8.847312310595974,-0.2647,-0.2426,-0.0443,39.43,9.6395,8.821,8.0025,0.1856
2020-08-31,002837,8.4,8.4,8.62,8.38,38753,99431114.0,2.86,0.12,0.01,1.64,8.386,8.7575,8.554499854247444,8.814178065366642,-0.2597,-0.246,-0.0274,39.7,9.4958,8.7575,8.0192,0.1686
2020-09-01,002837,8.36,8.54,8.6,8.31,45602,116859278.0,3.45,1.67,0.14,1.93,8.389999999999999,8.706,8.552269107440145,8.793868579043187,-0.2416,-0.2451,0.007,43.5,9.3478,8.706,8.0642,0.1474
2020-09-02,002837,8.55,8.48,8.55,8.37,35790,91389491.0,2.11,-0.7,-0.06,1.52,8.422,8.652,8.541150783218583,8.770619054669616,-0.2295,-0.242,0.025,42.27,9.1664,8.652,8.1376,0.1189
2020-09-03,002837,8.45,8.3,8.51,8.28,26554,67086506.0,2.71,-2.12,-0.18,1.12,8.422,8.6045,8.504050662723417,8.73575838395335,-0.2317,-0.2399,0.0164,38.74,9.0615,8.6045,8.1475,0.1062
2020-09-04,002837,8.17,8.3,8.32,8.11,22132,55166834.0,2.53,0.0,0.0,0.94,8.404,8.575500000000002,8.47265825307366,8.70347998514199,-0.2308,-0.2381,0.0146,38.74,9.0325,8.5755,8.1185,0.1066
2020-09-07,002837,8.3,7.79,8.34,7.68,60171,145604651.0,7.95,-6.14,-0.51,2.55,8.282,8.5185,8.367633906446944,8.6358148010574,-0.2682,-0.2441,-0.0481,30.39,9.0608,8.5185,7.9762,0.1273
2020-09-08,002837,7.79,7.93,7.93,7.6,51826,121845856.0,4.24,1.8,0.14,2.19,8.16,8.4825,8.300305613147414,8.583532223201296,-0.2832,-0.2519,-0.0626,34.56,9.0781,8.4825,7.8869,0.1404
2020-09-09,002837,7.85,7.86,8.08,7.77,32323,77382884.0,3.91,-0.88,-0.07,1.37,8.036,8.4515,8.232566288047812,8.529937243704904,-0.2974,-0.261,-0.0727,33.48,9.106,8.4515,7.797,0.1549
2020-09-10,002837,7.88,7.42,7.95,7.31,38624,89536861.0,8.14,-5.6,-0.44,1.64,7.860000000000001,8.389,8.10755608988661,8.447719670097133,-0.3402,-0.2769,-0.1266,27.63,9.1739,8.389,7.6041,0.1871
2020-09-11,002837,7.32,7.45,7.47,7.28,24712,55586317.0,2.56,0.4,0.03,1.05,7.6899999999999995,8.3255,8.006393614519439,8.373814509349197,-0.3674,-0.295,-0.1449,28.55,9.194,8.3255,7.457,0.2086
2020-09-14,002837,7.47,7.46,7.6,7.37,27567,62697779.0,3.09,0.13,0.01,1.17,7.624,8.2415,7.922333058439525,8.3061245456937,-0.3838,-0.3127,-0.1421,28.87,9.1036,8.2415,7.3794,0.2092
2020-09-15,002837,7.47,7.49,7.56,7.39,18683,42406580.0,2.28,0.4,0.03,0.79,7.536,8.1675,7.85582028021806,8.245670875642315,-0.3899,-0.3282,-0.1234,29.9,9.0208,8.1675,7.3142,0.209
2020-09-16,002837,7.49,7.43,7.62,7.35,30624,69468606.0,3.6,-0.8,-0.06,1.3,7.45,8.1045,7.79030946787682,8.185250810779921,-0.3949,-0.3415,-0.1069,29.0,8.98,8.1045,7.229,0.2161
2020-09-17,002837,7.46,7.49,7.62,7.3,40122,90952267.0,4.31,0.81,0.06,1.7,7.464,8.0455,7.744108011280386,8.133750750722148,-0.3896,-0.3511,-0.077,31.23,8.9196,8.0455,7.1714,0.2173
2020-09-18,002837,7.49,7.52,7.54,7.4,31187,70858120.0,1.87,0.4,0.03,1.32,7.478,7.995500000000002,7.709629855698788,8.088287732150137,-0.3787,-0.3566,-0.044,32.37,8.8697,7.9955,7.1213,0.2187
2020-09-21,002837,7.61,7.52,7.78,7.5,46019,106270871.0,3.72,0.0,0.0,1.95,7.489999999999999,7.9455,7.680456031745128,8.04619234458346,-0.3657,-0.3585,-0.0145,32.37,8.8083,7.9455,7.0827,0.2172
2020-09-22,002837,7.45,7.2,7.46,7.14,52405,116114415.0,4.26,-4.26,-0.32,2.22,7.4319999999999995,7.8795,7.606539719168953,7.98351143016987,-0.377,-0.3622,-0.0296,26.85,8.7583,7.8795,7.0007,0.2231
2020-09-23,002837,7.21,7.23,7.27,7.13,31276,68594013.0,1.94,0.42,0.03,1.32,7.392,7.825,7.548610531604499,7.9276957686758065,-0.3791,-0.3655,-0.0271,28.09,8.7227,7.825,6.9273,0.2294
2020-09-24,002837,7.21,6.93,7.21,6.91,34130,72955248.0,4.15,-4.15,-0.3,1.45,7.279999999999999,7.7565,7.453439680588422,7.853792378403525,-0.4004,-0.3725,-0.0557,23.76,8.7063,7.7565,6.8067,0.2449
2020-09-25,002837,6.93,6.87,7.01,6.8,32751,69038691.0,3.03,-0.87,-0.06,1.39,7.15,7.6805,7.363679729728665,7.780918868892153,-0.4172,-0.3815,-0.0716,22.99,8.6583,7.6805,6.7027,0.2546
2020-09-28,002837,6.87,6.7,6.94,6.69,22245,46302988.0,3.64,-2.47,-0.17,0.94,6.986,7.5954999999999995,7.261575155924255,7.700850804529771,-0.4393,-0.393,-0.0925,20.94,8.6034,7.5955,6.5876,0.2654
